Order_ID,Order_Date,Product_ID,Customer_ID,Rep_ID,Region,Units_Sold,Unit_Price_NGN,Discount_Pct
ORD02576,2022-01-09,PRD0010,CUS0010,REP009,Lagos,52,430,0.05
ORD02577,2022-08-07,PRD0026,CUS0092,REP004,Port Harcourt,120,550,0.15
ORD02578,2023-05-23,PRD0004,CUS0025,REP009,Lagos,78,350,0.1
ORD02579,2022-08-01,PRD0019,CUS0030,REP009,Lagos,22,820,0
ORD02580,2024-11-09,PRD0018,CUS0001,REP003,Abuja,118,490,0
ORD02581,2023-01-20,PRD0002,CUS0038,REP007,Kano,33,480,0.05
ORD02582,2024-03-06,PRD0007,CUS0046,REP007,Abuja,57,280,0.05
ORD02583,2024-04-22,PRD0005,CUS0044,REP009,Ibadan,115,1100,0
ORD02584,2024-05-10,PRD0030,CUS0002,REP008,Port Harcourt,57,3500,0.05
ORD02585,2023-01-27,PRD0004,CUS0092,REP004,Port Harcourt,88,350,0.05
ORD02586,2022-09-03,PRD0005,CUS0006,REP001,Abuja,37,1100,0.1
ORD02587,2022-04-06,PRD0003,CUS0060,REP010,Lagos,33,520,0
ORD02588,2022-08-19,PRD0005,CUS0104,REP005,Ibadan,20,1100,0.15
ORD02589,2022-01-29,PRD0005,CUS0053,REP001,Kano,24,1100,0
ORD02590,2022-09-10,PRD0008,CUS0067,REP006,Port Harcourt,72,780,0.1
ORD02591,2023-07-18,PRD0024,CUS0033,REP007,Kano,24,180,0
ORD02592,2024-03-08,PRD0010,CUS0037,REP004,Port Harcourt,41,430,0.05
ORD02593,2022-04-11,PRD0010,CUS0067,REP002,Port Harcourt,13,430,0.15
ORD02594,2022-05-03,PRD0005,CUS0048,REP007,Kano,20,1100,0
ORD02595,2022-10-16,PRD0009,CUS0027,REP006,Port Harcourt,7,420,0.05
ORD02596,2024-12-20,PRD0007,CUS0070,REP010,Lagos,88,280,0
ORD02597,2024-07-09,PRD0023,CUS0041,REP007,Abuja,55,220,0
ORD02598,2022-11-25,PRD0025,CUS0073,REP001,Kano,8,420,0.15
ORD02599,2023-04-26,PRD0031,CUS0038,REP003,Kano,76,4200,0.05
ORD02600,2022-10-24,PRD0011,CUS0055,REP009,Lagos,94,380,0
ORD02601,2023-07-11,PRD0001,CUS0064,REP009,Ibadan,78,650,0
ORD02602,2023-05-10,PRD0020,CUS0037,REP006,Port Harcourt,91,1650,0.05
ORD02603,2024-12-21,PRD0030,CUS0076,REP007,Abuja,6,3500,0
ORD02604,2022-02-10,PRD0007,CUS0092,REP008,Port Harcourt,67,280,0
ORD02605,2023-01-19,PRD0019,CUS0045,REP010,Lagos,60,820,0
ORD02606,2023-07-11,PRD0009,CUS0104,REP005,Ibadan,113,420,0.05
ORD02607,2024-01-01,PRD0015,CUS0075,REP009,Lagos,119,1200,0
ORD02608,2023-10-28,PRD0010,CUS0055,REP009,Lagos,36,430,0.05
ORD02609,2023-11-14,PRD0028,CUS0068,REP001,Kano,8,2800,0.1
ORD02610,2022-06-06,PRD0005,CUS0020,REP010,Lagos,116,1100,0
ORD02611,2023-02-24,PRD0032,CUS0088,REP003,Kano,15,3800,0
ORD02612,2024-06-22,PRD0005,CUS0031,REP001,Abuja,18,1100,0
ORD02613,2023-06-10,PRD0003,CUS0065,REP010,Lagos,41,520,0.1
ORD02614,2024-07-10,PRD0026,CUS0051,REP001,Abuja,84,550,0
ORD02615,2022-07-11,PRD0010,CUS0007,REP004,Port Harcourt,41,430,0.05
ORD02616,2022-12-09,PRD0022,CUS0030,REP009,Lagos,119,750,0
ORD02617,2022-07-24,PRD0005,CUS0090,REP010,Lagos,79,1100,0
ORD02618,2022-01-01,PRD0026,CUS0058,REP007,Kano,102,550,0.05
ORD02619,2022-12-03,PRD0031,CUS0015,REP010,Lagos,79,4200,0
ORD02620,2023-07-18,PRD0005,CUS0026,REP001,Abuja,11,1100,0.1
ORD02621,2023-01-03,PRD0003,CUS0031,REP001,Abuja,64,520,0
ORD02622,2024-07-09,PRD0001,CUS0021,REP007,Abuja,98,650,0.1
ORD02623,2023-02-23,PRD0004,CUS0067,REP006,Port Harcourt,14,350,0.15
ORD02624,2022-11-22,PRD0004,CUS0003,REP003,Kano,10,350,0.05
ORD02625,2022-12-25,PRD0021,CUS0013,REP001,Kano,33,350,0
ORD02626,2022-11-11,PRD0005,CUS0068,REP001,Kano,110,1100,0
ORD02627,2023-06-30,PRD0025,CUS0089,REP010,Ibadan,73,420,0.05
ORD02628,2023-11-07,PRD0011,CUS0098,REP001,Kano,78,380,0
ORD02629,2024-07-08,PRD0023,CUS0098,REP001,Kano,62,220,0
ORD02630,2023-10-09,PRD0004,CUS0002,REP004,Port Harcourt,43,350,0.05
ORD02631,2024-08-10,PRD0022,CUS0015,REP010,Lagos,22,750,0
ORD02632,2023-04-16,PRD0010,CUS0089,REP005,Ibadan,89,430,0.05
ORD02633,2022-10-04,PRD0011,CUS0025,REP010,Lagos,35,380,0.15
ORD02634,2022-09-16,PRD0024,CUS0081,REP001,Abuja,75,180,0
ORD02635,2023-05-10,PRD0007,CUS0014,REP010,Ibadan,74,280,0
ORD02636,2023-06-16,PRD0003,CUS0087,REP006,Port Harcourt,28,520,0
ORD02637,2024-05-25,PRD0022,CUS0023,REP001,Kano,34,750,0.1
ORD02638,2022-07-03,PRD0009,CUS0099,REP005,Ibadan,60,420,0.1
ORD02639,2022-06-14,PRD0018,CUS0027,REP008,Port Harcourt,114,490,0
ORD02640,2022-03-03,PRD0021,CUS0005,REP005,Lagos,94,350,0
ORD02641,2022-03-04,PRD0020,CUS0025,REP009,Lagos,109,1650,0.1
ORD02642,2022-06-16,PRD0010,CUS0030,REP010,Lagos,109,430,0
ORD02643,2024-06-18,PRD0002,CUS0059,REP010,Ibadan,86,480,0.1
ORD02644,2022-02-22,PRD0008,CUS0051,REP003,Abuja,20,780,0.15
ORD02645,2024-10-29,PRD0004,CUS0042,REP006,Port Harcourt,75,350,0.15
ORD02646,2022-10-30,PRD0011,CUS0094,REP010,Ibadan,42,380,0.05
ORD02647,2024-12-05,PRD0023,CUS0025,REP005,Lagos,42,220,0.05
ORD02648,2022-03-28,PRD0001,CUS0077,REP008,Port Harcourt,61,650,0.05
ORD02649,2022-02-23,PRD0001,CUS0010,REP010,Lagos,39,650,0
ORD02650,2024-02-13,PRD0008,CUS0012,REP006,Port Harcourt,72,780,0
ORD02651,2024-12-21,PRD0012,CUS0061,REP003,Abuja,36,580,0.05
ORD02652,2022-11-02,PRD0008,CUS0052,REP004,Port Harcourt,12,780,0
ORD02653,2023-09-28,PRD0019,CUS0061,REP007,Abuja,76,820,0.1
ORD02654,2022-03-22,PRD0005,CUS0068,REP001,Kano,58,1100,0.05
ORD02655,2024-07-31,PRD0021,CUS0004,REP009,Ibadan,105,350,0.1
ORD02656,2024-12-12,PRD0002,CUS0011,REP001,Abuja,108,480,0
ORD02657,2022-09-08,PRD0003,CUS0083,REP003,Kano,77,520,0.05
ORD02658,2022-01-11,PRD0004,CUS0102,REP006,Port Harcourt,66,350,0.05
ORD02659,2023-05-25,PRD0019,CUS0064,REP005,Ibadan,30,820,0.05
ORD02660,2022-05-12,PRD0004,CUS0038,REP003,Kano,14,350,0
ORD02661,2024-03-30,PRD0019,CUS0049,REP010,Ibadan,72,820,0.05
ORD02662,2023-09-22,PRD0001,CUS0028,REP003,Kano,118,650,0.05
ORD02663,2022-09-25,PRD0003,CUS0032,REP008,Port Harcourt,105,520,0
ORD02664,2022-06-18,PRD0006,CUS0063,REP001,Kano,86,950,0.05
ORD02665,2022-11-17,PRD0024,CUS0047,REP006,Port Harcourt,11,180,0
ORD02666,2024-04-05,PRD0008,CUS0106,REP007,Abuja,75,780,0.1
ORD02667,2023-01-18,PRD0017,CUS0002,REP004,Port Harcourt,66,900,0.05
ORD02668,2023-09-23,PRD0011,CUS0048,REP003,Kano,110,380,0.05
ORD02669,2024-10-31,PRD0008,CUS0015,REP005,Lagos,77,780,0.1
ORD02670,2024-10-22,PRD0007,CUS0044,REP005,Ibadan,23,280,0.05
ORD02671,2022-05-07,PRD0018,CUS0047,REP002,Port Harcourt,13,490,0.15
ORD02672,2023-08-20,PRD0005,CUS0031,REP001,Abuja,103,1100,0.15
ORD02673,2023-12-29,PRD0013,CUS0041,REP007,Abuja,119,560,0.1
ORD02674,2022-09-08,PRD0022,CUS0038,REP007,Kano,109,750,0
ORD02675,2022-07-04,PRD0010,CUS0095,REP010,Lagos,65,430,0.1
ORD02676,2022-09-11,PRD0030,CUS0099,REP005,Ibadan,36,3500,0.05
ORD02677,2022-07-07,PRD0003,CUS0031,REP003,Abuja,88,520,0
ORD02678,2023-04-08,PRD0019,CUS0010,REP009,Lagos,16,820,0.15
ORD02679,2024-10-31,PRD0002,CUS0063,REP003,Kano,70,480,0.15
ORD02680,2024-04-13,PRD0025,CUS0084,REP010,Ibadan,7,420,0
ORD02681,2023-03-04,PRD0003,CUS0090,REP005,Lagos,105,520,0.05
ORD02682,2022-08-18,PRD0011,CUS0099,REP005,Ibadan,7,380,0
ORD02683,2024-02-12,PRD0019,CUS0102,REP008,Port Harcourt,39,820,0.1
ORD02684,2023-08-04,PRD0026,CUS0069,REP005,Ibadan,118,550,0.05
ORD02685,2023-03-14,PRD0022,CUS0098,REP003,Kano,23,750,0
ORD02686,2022-06-06,PRD0024,CUS0017,REP002,Port Harcourt,87,180,0.15
ORD02687,2023-08-11,PRD0005,CUS0045,REP010,Lagos,56,1100,0.05
ORD02688,2024-09-04,PRD0003,CUS0092,REP002,Port Harcourt,58,520,0
ORD02689,2022-12-16,PRD0014,CUS0096,REP001,Abuja,24,620,0
ORD02690,2023-05-07,PRD0007,CUS0053,REP003,Kano,15,280,0
ORD02691,2023-06-07,PRD0003,CUS0045,REP010,Lagos,74,520,0.05
ORD02692,2022-03-29,PRD0005,CUS0052,REP002,Port Harcourt,56,1100,0.05
ORD02693,2024-06-10,PRD0003,CUS0015,REP010,Lagos,22,520,0.05
ORD02694,2022-02-06,PRD0011,CUS0010,REP005,Lagos,32,380,0
ORD02695,2024-03-10,PRD0022,CUS0013,REP007,Kano,103,750,0
ORD02696,2024-03-02,PRD0002,CUS0071,REP007,Abuja,101,480,0
ORD02697,2022-07-24,PRD0025,CUS0041,REP001,Abuja,51,420,0
ORD02698,2024-05-30,PRD0009,CUS0029,REP010,Ibadan,19,420,0.05
ORD02699,2024-09-20,PRD0025,CUS0103,REP007,Kano,85,420,0
ORD02700,2024-12-10,PRD0003,CUS0007,REP006,Port Harcourt,44,520,0.05
ORD02701,2022-01-11,PRD0007,CUS0034,REP009,Ibadan,36,280,0.05
ORD02702,2024-12-18,PRD0005,CUS0006,REP003,Abuja,88,1100,0
ORD02703,2022-09-12,PRD0008,CUS0105,REP005,Lagos,94,780,0.1
ORD02704,2022-02-06,PRD0008,CUS0084,REP005,Ibadan,78,780,0.05
ORD02705,2022-05-13,PRD0004,CUS0092,REP006,Port Harcourt,8,350,0.1
ORD02706,2024-07-16,PRD0020,CUS0062,REP004,Port Harcourt,96,1650,0.05
ORD02707,2024-05-11,PRD0024,CUS0064,REP010,Ibadan,90,180,0
ORD02708,2024-07-23,PRD0003,CUS0045,REP010,Lagos,106,520,0
ORD02709,2024-02-26,PRD0007,CUS0024,REP005,Ibadan,19,280,0
ORD02710,2022-02-13,PRD0015,CUS0094,REP009,Ibadan,115,1200,0
ORD02711,2022-12-25,PRD0023,CUS0026,REP001,Abuja,109,220,0.15
ORD02712,2023-04-02,PRD0009,CUS0067,REP004,Port Harcourt,77,420,0
ORD02713,2024-04-15,PRD0032,CUS0004,REP010,Ibadan,66,3800,0
ORD02714,2024-03-26,PRD0030,CUS0065,REP009,Lagos,9,3500,0.1
ORD02715,2024-06-24,PRD0007,CUS0031,REP007,Abuja,98,280,0
ORD02716,2024-11-30,PRD0018,CUS0054,REP005,Ibadan,83,490,0
ORD02717,2023-05-15,PRD0020,CUS0089,REP005,Ibadan,113,1650,0.15
ORD02718,2023-08-07,PRD0025,CUS0065,REP009,Lagos,21,420,0
ORD02719,2024-06-08,PRD0022,CUS0087,REP002,Port Harcourt,106,750,0
ORD02720,2024-04-11,PRD0018,CUS0089,REP009,Ibadan,61,490,0.1
ORD02721,2023-06-29,PRD0013,CUS0060,REP010,Lagos,50,560,0.05
ORD02722,2022-05-30,PRD0010,CUS0086,REP001,Abuja,60,430,0
ORD02723,2022-10-26,PRD0013,CUS0051,REP007,Abuja,102,560,0
ORD02724,2023-05-31,PRD0011,CUS0061,REP003,Abuja,36,380,0.05
ORD02725,2023-09-29,PRD0025,CUS0104,REP009,Ibadan,115,420,0
ORD02726,2022-12-03,PRD0001,CUS0003,REP001,Kano,115,650,0.05
ORD02727,2024-06-08,PRD0002,CUS0064,REP009,Ibadan,13,480,0
ORD02728,2024-03-03,PRD0002,CUS0014,REP005,Ibadan,30,480,0.15
ORD02729,2023-11-17,PRD0008,CUS0015,REP005,Lagos,13,780,0.05
ORD02730,2023-07-26,PRD0014,CUS0100,REP009,Lagos,115,620,0.1
ORD02731,2023-10-21,PRD0021,CUS0065,REP009,Lagos,116,350,0.1
ORD02732,2024-12-04,PRD0016,CUS0071,REP007,Abuja,86,1850,0
ORD02733,2022-04-14,PRD0006,CUS0102,REP004,Port Harcourt,8,950,0.05
ORD02734,2024-06-21,PRD0008,CUS0048,REP007,Kano,13,780,0.1
ORD02735,2024-07-08,PRD0021,CUS0061,REP007,Abuja,58,350,0.1
ORD02736,2022-09-24,PRD0001,CUS0059,REP005,Ibadan,108,650,0
ORD02737,2024-10-04,PRD0031,CUS0008,REP003,Kano,78,4200,0.1
ORD02738,2022-05-17,PRD0026,CUS0062,REP002,Port Harcourt,92,550,0.05
ORD02739,2023-06-23,PRD0005,CUS0030,REP005,Lagos,35,1100,0
ORD02740,2022-09-29,PRD0005,CUS0027,REP006,Port Harcourt,57,1100,0
ORD02741,2024-08-14,PRD0001,CUS0074,REP005,Ibadan,114,650,0
ORD02742,2022-07-28,PRD0001,CUS0025,REP010,Lagos,20,650,0
ORD02743,2024-05-14,PRD0007,CUS0106,REP007,Abuja,65,280,0.05
ORD02744,2023-12-08,PRD0005,CUS0033,REP001,Kano,15,1100,0.1
ORD02745,2023-08-31,PRD0001,CUS0092,REP006,Port Harcourt,27,650,0.15
ORD02746,2023-10-24,PRD0006,CUS0060,REP005,Lagos,11,950,0.15
ORD02747,2022-07-13,PRD0032,CUS0048,REP003,Kano,36,3800,0.05
ORD02748,2023-02-24,PRD0010,CUS0062,REP002,Port Harcourt,19,430,0
ORD02749,2024-08-06,PRD0004,CUS0083,REP007,Kano,29,350,0
ORD02750,2022-01-29,PRD0024,CUS0011,REP007,Abuja,120,180,0.15
ORD02751,2023-01-09,PRD0006,CUS0030,REP010,Lagos,59,950,0
ORD02752,2023-11-28,PRD0009,CUS0098,REP007,Kano,103,420,0.05
ORD02753,2023-04-20,PRD0023,CUS0019,REP005,Ibadan,28,220,0.05
ORD02754,2023-10-15,PRD0005,CUS0053,REP001,Kano,102,1100,0.05
ORD02755,2022-02-16,PRD0011,CUS0093,REP007,Kano,87,380,0.05
ORD02756,2024-04-04,PRD0019,CUS0075,REP009,Lagos,57,820,0.15
ORD02757,2024-10-13,PRD0021,CUS0081,REP003,Abuja,24,350,0.15
ORD02758,2022-02-01,PRD0011,CUS0062,REP002,Port Harcourt,16,380,0.1
ORD02759,2022-12-17,PRD0007,CUS0101,REP001,Abuja,92,280,0
ORD02760,2022-06-26,PRD0001,CUS0058,REP007,Kano,48,650,0.05
ORD02761,2024-07-05,PRD0009,CUS0040,REP010,Lagos,25,420,0.1
ORD02762,2022-05-30,PRD0002,CUS0029,REP010,Ibadan,79,480,0
ORD02763,2023-11-02,PRD0020,CUS0074,REP009,Ibadan,11,1650,0.05
ORD02764,2024-12-30,PRD0015,CUS0067,REP004,Port Harcourt,75,1200,0
ORD02765,2022-02-03,PRD0024,CUS0006,REP001,Abuja,108,180,0
ORD02766,2023-04-16,PRD0019,CUS0099,REP009,Ibadan,38,820,0.05
ORD02767,2023-08-21,PRD0007,CUS0096,REP003,Abuja,100,280,0.05
ORD02768,2024-11-14,PRD0016,CUS0014,REP010,Ibadan,42,1850,0
ORD02769,2024-07-14,PRD0029,CUS0074,REP010,Ibadan,102,2600,0
ORD02770,2024-06-22,PRD0005,CUS0025,REP009,Lagos,75,1100,0.05
ORD02771,2024-07-05,PRD0011,CUS0033,REP003,Kano,90,380,0
ORD02772,2022-02-23,PRD0008,CUS0044,REP009,Ibadan,15,780,0.05
ORD02773,2022-05-11,PRD0011,CUS0098,REP003,Kano,55,380,0.05
ORD02774,2022-11-04,PRD0011,CUS0069,REP010,Ibadan,97,380,0.15
ORD02775,2022-11-12,PRD0013,CUS0081,REP003,Abuja,69,560,0.1
ORD02776,2022-03-20,PRD0001,CUS0084,REP009,Ibadan,88,650,0
ORD02777,2023-05-02,PRD0025,CUS0042,REP002,Port Harcourt,90,420,0.15
ORD02778,2024-01-09,PRD0007,CUS0098,REP003,Kano,64,280,0.05
ORD02779,2022-03-20,PRD0004,CUS0015,REP010,Lagos,75,350,0
ORD02780,2023-12-03,PRD0004,CUS0042,REP006,Port Harcourt,73,350,0.05
ORD02781,2024-08-01,PRD0003,CUS0034,REP009,Ibadan,111,520,0.15
ORD02782,2023-08-26,PRD0016,CUS0036,REP007,Abuja,23,1850,0.1
ORD02783,2024-12-26,PRD0023,CUS0064,REP009,Ibadan,34,220,0.15
ORD02784,2023-02-03,PRD0007,CUS0019,REP010,Ibadan,27,280,0
ORD02785,2022-06-13,PRD0021,CUS0087,REP004,Port Harcourt,98,350,0.05
ORD02786,2022-12-31,PRD0029,CUS0027,REP008,Port Harcourt,27,2600,0.05
ORD02787,2023-03-30,PRD0014,CUS0081,REP003,Abuja,93,620,0
ORD02788,2022-07-29,PRD0012,CUS0016,REP007,Abuja,56,580,0
ORD02789,2024-01-20,PRD0011,CUS0075,REP010,Lagos,55,380,0.15
ORD02790,2023-10-27,PRD0020,CUS0050,REP010,Lagos,104,1650,0.1
ORD02791,2023-08-12,PRD0004,CUS0002,REP004,Port Harcourt,86,350,0.05
ORD02792,2022-09-03,PRD0026,CUS0014,REP010,Ibadan,20,550,0.05
ORD02793,2024-09-18,PRD0011,CUS0031,REP001,Abuja,96,380,0
ORD02794,2023-04-29,PRD0023,CUS0012,REP002,Port Harcourt,32,220,0.05
ORD02795,2023-09-22,PRD0010,CUS0045,REP009,Lagos,47,430,0.15
ORD02796,2023-11-03,PRD0019,CUS0031,REP001,Abuja,52,820,0.05
ORD02797,2023-03-16,PRD0002,CUS0083,REP003,Kano,108,480,0.05
ORD02798,2024-07-05,PRD0028,CUS0002,REP002,Port Harcourt,40,2800,0.15
ORD02799,2022-11-03,PRD0001,CUS0015,REP009,Lagos,51,650,0
ORD02800,2024-07-24,PRD0027,CUS0083,REP007,Kano,21,2200,0.1
ORD02801,2024-12-08,PRD0014,CUS0008,REP007,Kano,112,620,0
ORD02802,2024-09-05,PRD0003,CUS0055,REP009,Lagos,114,520,0.05
ORD02803,2024-12-14,PRD0004,CUS0064,REP009,Ibadan,23,350,0
ORD02804,2024-05-26,PRD0024,CUS0053,REP001,Kano,80,180,0.05
ORD02805,2024-04-30,PRD0006,CUS0073,REP007,Kano,116,950,0
ORD02806,2022-10-11,PRD0011,CUS0053,REP007,Kano,100,380,0.1
ORD02807,2023-07-27,PRD0020,CUS0054,REP010,Ibadan,60,1650,0
ORD02808,2023-10-12,PRD0011,CUS0029,REP009,Ibadan,44,380,0.05
ORD02809,2022-09-01,PRD0031,CUS0065,REP010,Lagos,9,4200,0
ORD02810,2022-01-13,PRD0022,CUS0020,REP005,Lagos,53,750,0.1
ORD02811,2023-04-16,PRD0002,CUS0039,REP010,Ibadan,36,480,0
ORD02812,2022-08-26,PRD0005,CUS0012,REP006,Port Harcourt,47,1100,0
ORD02813,2024-09-11,PRD0016,CUS0030,REP010,Lagos,60,1850,0.05
ORD02814,2023-01-09,PRD0006,CUS0045,REP009,Lagos,72,950,0.05
ORD02815,2024-02-24,PRD0032,CUS0098,REP007,Kano,68,3800,0
ORD02816,2024-10-20,PRD0025,CUS0071,REP003,Abuja,106,420,0.05
ORD02817,2023-08-23,PRD0003,CUS0003,REP001,Kano,114,520,0.05
ORD02818,2022-12-10,PRD0027,CUS0032,REP006,Port Harcourt,14,2200,0.05
ORD02819,2023-03-24,PRD0022,CUS0086,REP007,Abuja,19,750,0.1
ORD02820,2022-10-01,PRD0005,CUS0021,REP001,Abuja,24,1100,0.15
ORD02821,2022-01-15,PRD0008,CUS0007,REP002,Port Harcourt,7,780,0
ORD02822,2024-11-30,PRD0010,CUS0041,REP003,Abuja,32,430,0.1
ORD02823,2024-08-06,PRD0004,CUS0087,REP002,Port Harcourt,66,350,0.05
ORD02824,2024-11-28,PRD0004,CUS0070,REP010,Lagos,29,350,0
ORD02825,2024-09-10,PRD0020,CUS0043,REP003,Kano,52,1650,0.05
ORD02826,2023-06-29,PRD0004,CUS0063,REP001,Kano,79,350,0
ORD02827,2023-10-29,PRD0011,CUS0011,REP007,Abuja,105,380,0.15
ORD02828,2024-07-17,PRD0005,CUS0088,REP007,Kano,19,1100,0.05
ORD02829,2022-04-19,PRD0029,CUS0074,REP005,Ibadan,88,2600,0.05
ORD02830,2022-12-26,PRD0005,CUS0105,REP009,Lagos,62,1100,0.15
ORD02831,2023-03-21,PRD0029,CUS0094,REP010,Ibadan,113,2600,0
ORD02832,2023-10-30,PRD0013,CUS0021,REP001,Abuja,78,560,0.05
ORD02833,2023-03-15,PRD0020,CUS0018,REP001,Kano,108,1650,0
ORD02834,2022-06-04,PRD0012,CUS0087,REP004,Port Harcourt,36,580,0
ORD02835,2023-10-28,PRD0024,CUS0092,REP004,Port Harcourt,75,180,0
ORD02836,2023-10-18,PRD0009,CUS0044,REP009,Ibadan,68,420,0.1
ORD02837,2024-08-06,PRD0022,CUS0028,REP001,Kano,43,750,0
ORD02838,2022-02-10,PRD0024,CUS0044,REP009,Ibadan,79,180,0.15
ORD02839,2024-10-17,PRD0004,CUS0019,REP010,Ibadan,63,350,0.05
ORD02840,2024-06-17,PRD0004,CUS0090,REP005,Lagos,14,350,0
ORD02841,2022-04-24,PRD0010,CUS0097,REP004,Port Harcourt,73,430,0.05
ORD02842,2022-08-19,PRD0003,CUS0051,REP003,Abuja,77,520,0.05
ORD02843,2023-05-13,PRD0022,CUS0001,REP001,Abuja,102,750,0
ORD02844,2022-10-03,PRD0011,CUS0007,REP008,Port Harcourt,28,380,0
ORD02845,2022-04-02,PRD0022,CUS0097,REP008,Port Harcourt,93,750,0.05
ORD02846,2024-11-28,PRD0009,CUS0094,REP010,Ibadan,93,420,0
ORD02847,2024-02-02,PRD0005,CUS0029,REP009,Ibadan,74,1100,0.05
ORD02848,2022-05-05,PRD0006,CUS0005,REP005,Lagos,44,950,0
ORD02849,2024-03-05,PRD0007,CUS0090,REP010,Lagos,64,280,0
ORD02850,2023-12-12,PRD0025,CUS0091,REP001,Abuja,117,420,0
ORD02851,2022-02-16,PRD0004,CUS0091,REP007,Abuja,99,350,0.05
ORD02852,2023-12-15,PRD0004,CUS0045,REP005,Lagos,41,350,0.1
ORD02853,2024-11-13,PRD0023,CUS0096,REP001,Abuja,6,220,0.05
ORD02854,2024-05-01,PRD0018,CUS0033,REP001,Kano,69,490,0
ORD02855,2022-08-24,PRD0016,CUS0006,REP003,Abuja,99,1850,0
ORD02856,2022-08-25,PRD0024,CUS0016,REP001,Abuja,95,180,0.05
ORD02857,2024-04-19,PRD0002,CUS0023,REP007,Kano,83,480,0.15
ORD02858,2022-07-02,PRD0009,CUS0060,REP005,Lagos,22,420,0
ORD02859,2022-03-27,PRD0009,CUS0010,REP010,Lagos,98,420,0
ORD02860,2024-12-19,PRD0026,CUS0033,REP001,Kano,101,550,0.1
ORD02861,2023-03-15,PRD0004,CUS0090,REP009,Lagos,54,350,0
ORD02862,2023-03-03,PRD0010,CUS0029,REP005,Ibadan,118,430,0.1
ORD02863,2023-09-10,PRD0021,CUS0024,REP005,Ibadan,42,350,0
ORD02864,2022-07-25,PRD0021,CUS0005,REP009,Lagos,93,350,0.05
ORD02865,2024-12-10,PRD0013,CUS0001,REP003,Abuja,47,560,0
ORD02866,2022-11-04,PRD0003,CUS0064,REP009,Ibadan,113,520,0.15
ORD02867,2023-02-01,PRD0023,CUS0062,REP006,Port Harcourt,14,220,0.15
ORD02868,2022-01-03,PRD0012,CUS0106,REP007,Abuja,50,580,0
ORD02869,2024-10-13,PRD0029,CUS0035,REP005,Lagos,21,2600,0
ORD02870,2023-07-19,PRD0011,CUS0056,REP003,Abuja,75,380,0
ORD02871,2024-03-04,PRD0023,CUS0032,REP004,Port Harcourt,39,220,0
ORD02872,2022-11-16,PRD0026,CUS0075,REP005,Lagos,60,550,0
ORD02873,2024-01-12,PRD0005,CUS0079,REP005,Ibadan,69,1100,0
ORD02874,2022-05-04,PRD0002,CUS0096,REP007,Abuja,98,480,0.1
ORD02875,2022-06-24,PRD0001,CUS0093,REP003,Kano,35,650,0
ORD02876,2022-09-17,PRD0007,CUS0052,REP002,Port Harcourt,116,280,0
ORD02877,2022-01-16,PRD0001,CUS0046,REP007,Abuja,13,650,0
ORD02878,2022-02-04,PRD0028,CUS0064,REP009,Ibadan,78,2800,0.15
ORD02879,2024-07-13,PRD0015,CUS0047,REP008,Port Harcourt,53,1200,0.05
ORD02880,2023-12-14,PRD0023,CUS0067,REP006,Port Harcourt,37,220,0
ORD02881,2024-09-09,PRD0010,CUS0040,REP005,Lagos,6,430,0
ORD02882,2022-04-01,PRD0022,CUS0019,REP005,Ibadan,71,750,0
ORD02883,2022-03-21,PRD0012,CUS0066,REP001,Abuja,18,580,0.05
ORD02884,2024-03-27,PRD0004,CUS0077,REP002,Port Harcourt,72,350,0
ORD02885,2022-01-27,PRD0009,CUS0059,REP005,Ibadan,24,420,0.05
ORD02886,2022-03-04,PRD0010,CUS0010,REP009,Lagos,31,430,0.05
ORD02887,2022-03-28,PRD0005,CUS0018,REP003,Kano,65,1100,0.1
ORD02888,2023-04-15,PRD0022,CUS0007,REP002,Port Harcourt,42,750,0
ORD02889,2024-12-22,PRD0004,CUS0047,REP008,Port Harcourt,57,350,0
ORD02890,2022-08-22,PRD0012,CUS0001,REP001,Abuja,29,580,0
ORD02891,2024-12-24,PRD0009,CUS0059,REP010,Ibadan,96,420,0.05
ORD02892,2023-06-04,PRD0003,CUS0033,REP001,Kano,6,520,0
ORD02893,2023-02-12,PRD0004,CUS0061,REP007,Abuja,109,350,0.05
ORD02894,2023-06-05,PRD0023,CUS0068,REP003,Kano,16,220,0
ORD02895,2022-05-12,PRD0018,CUS0024,REP005,Ibadan,66,490,0
ORD02896,2022-03-07,PRD0009,CUS0060,REP009,Lagos,18,420,0
ORD02897,2023-11-08,PRD0022,CUS0014,REP005,Ibadan,12,750,0.05
ORD02898,2024-09-21,PRD0001,CUS0043,REP001,Kano,101,650,0.1
ORD02899,2023-06-22,PRD0021,CUS0089,REP005,Ibadan,76,350,0
ORD02900,2023-07-07,PRD0005,CUS0054,REP005,Ibadan,96,1100,0
ORD02901,2023-10-11,PRD0015,CUS0041,REP001,Abuja,70,1200,0
ORD02902,2023-09-02,PRD0021,CUS0064,REP009,Ibadan,73,350,0.05
ORD02903,2023-04-04,PRD0014,CUS0070,REP005,Lagos,93,620,0
ORD02904,2024-04-29,PRD0020,CUS0088,REP007,Kano,19,1650,0.05
ORD02905,2024-02-22,PRD0010,CUS0030,REP005,Lagos,12,430,0.05
ORD02906,2024-09-09,PRD0005,CUS0039,REP009,Ibadan,28,1100,0.15
ORD02907,2023-10-23,PRD0020,CUS0033,REP001,Kano,71,1650,0.1
